날짜,Open,High,Low,Close,Volume,Rate
2024-06-03,117700,119300,116800,118700,40602,1.888412017167382
2024-06-04,117600,119600,117500,118700,23479,0.0
2024-06-05,118700,120200,116900,117000,49524,-1.4321819713563606
2024-06-07,116700,118100,115400,115900,59724,-0.9401709401709402
2024-06-10,115300,117900,115000,116300,39830,0.3451251078515962
2024-06-11,116400,118000,115000,115200,40516,-0.9458297506448838
2024-06-12,115200,116300,115100,115900,14598,0.607638888888889
2024-06-13,115900,116500,114900,114900,66712,-0.8628127696289906
2024-06-14,114300,115900,114300,115000,33878,0.08703220191470844
2024-06-17,114700,115500,112600,113000,52961,-1.7391304347826086
2024-06-18,113600,113600,111500,111500,50232,-1.3274336283185841
2024-06-19,112400,112400,110500,111300,58874,-0.17937219730941703
2024-06-20,111200,111300,109800,109900,56181,-1.257861635220126
2024-06-21,109600,110600,109200,109700,43929,-0.18198362147406735
2024-06-24,110700,111500,109400,109400,44071,-0.27347310847766637
2024-06-25,110400,110400,107600,108000,60696,-1.2797074954296161
2024-06-26,107100,108500,105700,106000,36564,-1.8518518518518516
2024-06-27,105300,107000,102900,104000,77125,-1.8867924528301887
2024-06-28,104100,104400,101700,103300,86796,-0.6730769230769231
2024-07-01,103000,108400,102100,107200,70399,3.77541142303969
2024-07-02,107000,110100,105900,106400,73639,-0.7462686567164178
2024-07-03,107200,107200,103100,104000,34422,-2.2556390977443606
2024-07-04,104800,104800,100800,101500,90199,-2.403846153846154
2024-07-05,101500,101700,99000,99900,132549,-1.5763546798029555
2024-07-08,99800,101000,99100,100300,70416,0.40040040040040037
2024-07-09,100900,102000,100300,101600,37148,1.296111665004985
2024-07-10,101600,101600,100500,100700,26361,-0.8858267716535433
2024-07-11,101200,101200,99700,99700,59965,-0.9930486593843099
2024-07-12,100100,103900,100000,103900,75408,4.212637913741224
2024-07-15,104000,106200,103900,105500,62663,1.539942252165544
2024-07-16,105500,106800,103700,104900,49791,-0.5687203791469194
2024-07-17,105100,106700,104700,106200,55268,1.2392755004766445
2024-07-18,106900,107000,105000,107000,49757,0.7532956685499058
2024-07-19,106000,107100,104900,105600,44707,-1.3084112149532712
2024-07-22,105800,105900,104000,104700,23925,-0.8522727272727272
2024-07-23,104000,105100,100900,101600,67527,-2.9608404966571156
2024-07-24,101600,103800,101000,102700,32382,1.0826771653543308
2024-07-25,103200,103300,100600,102400,34451,-0.2921129503407984
2024-07-26,103100,105400,102400,103900,35581,1.46484375
2024-07-29,104600,105700,103100,104200,23871,0.28873917228103946
2024-07-30,103100,104700,102000,102000,30184,-2.111324376199616
2024-07-31,102500,104200,101800,103400,30383,1.3725490196078431
2024-08-01,102700,109500,102700,108300,105885,4.738878143133462
2024-08-02,107300,112800,106100,111600,169516,3.0470914127423825
2024-08-05,112400,114500,107000,109500,140781,-1.881720430107527
2024-08-06,113900,113900,106800,111500,88603,1.82648401826484
2024-08-07,108900,115200,108800,112800,63383,1.1659192825112108
2024-08-08,111800,114200,109800,113900,51783,0.975177304964539
2024-08-09,113100,113700,111300,112400,26335,-1.3169446883230904
2024-08-12,112200,113400,111400,112500,10800,0.0889679715302491
2024-08-13,111400,113800,111400,111400,16412,-0.9777777777777777
2024-08-14,111300,114700,110100,114000,43091,2.333931777378815
2024-08-16,115000,115200,110800,111000,44513,-2.631578947368421
2024-08-19,111300,111300,109100,110700,36291,-0.2702702702702703
2024-08-20,111100,111100,107600,108100,24054,-2.3486901535682025
2024-08-21,108800,110300,107700,109500,27172,1.2950971322849214
2024-08-22,110400,111000,109200,110800,17180,1.187214611872146
2024-08-23,111400,114200,110000,112700,32993,1.7148014440433215
2024-08-26,112700,113600,111400,112700,17278,0.0
2024-08-27,113700,114000,112300,113600,31726,0.7985803016858917
2024-08-28,113000,113900,111000,111700,21979,-1.6725352112676055
2024-08-29,112800,115800,111000,115300,52587,3.222918531781558
2024-08-30,116100,118000,115000,118000,47791,2.3417172593235036
2024-09-02,118000,119700,117000,119300,43534,1.1016949152542372
2024-09-03,119900,121300,118700,121000,36795,1.4249790444258172
2024-09-04,119800,121500,117400,118000,56791,-2.479338842975207
2024-09-05,118300,123200,118200,120500,63201,2.11864406779661
2024-09-06,121000,121000,117600,118200,37420,-1.9087136929460582
2024-09-09,117000,119300,115000,119300,27844,0.9306260575296108
2024-09-10,118500,120600,118100,119000,24995,-0.2514668901927913
2024-09-11,120200,122500,119100,122000,35336,2.5210084033613445
2024-09-12,122100,122100,119500,120500,80557,-1.2295081967213115
2024-09-13,121400,122800,117400,118000,23861,-2.0746887966804977
2024-09-19,118900,119500,117100,118900,86516,0.7627118644067797
2024-09-20,120500,120500,118200,119000,56544,0.08410428931875526
2024-09-23,119500,121800,118600,120000,38990,0.8403361344537815
2024-09-24,121100,123600,119500,123300,87364,2.75
2024-09-25,123500,125000,119800,119800,55457,-2.83860502838605
2024-09-26,120000,120300,119000,120200,59894,0.333889816360601
2024-09-27,120200,120200,116300,116700,35062,-2.9118136439267883
2024-09-30,118000,118000,114300,114700,28069,-1.7137960582690661
2024-10-02,114000,114700,110000,112900,24716,-1.5693112467306016
2024-10-04,114100,114100,109800,110500,30205,-2.1257750221434897
2024-10-07,110600,111700,108500,110600,22349,0.09049773755656108
2024-10-08,110500,110900,108300,108300,32671,-2.0795660036166366
2024-10-10,109300,112400,109200,111000,31298,2.4930747922437675
2024-10-11,112100,113400,110600,112000,18800,0.9009009009009009
